Fecha,Cine,Tipo_Sala,Cantidad_Boletos,Total_Venta,Cliente_ID
3/20/2025,Cinépolis Paseo Villalta,Tradicional,1,80,3371
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,7326
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,6586
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,8686
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,2167
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,4655
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,7738
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,3220
3/20/2025,Cinépolis La Nogalera,Tradicional,3,240,7691
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,7358
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,4197
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,8037
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,5994
3/20/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7221
3/20/2025,Cinépolis Paseo Villalta,Tradicional,2,160,1687
3/20/2025,Cinépolis La Nogalera,Tradicional,3,240,7322
3/20/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,4968
3/20/2025,Cinépolis La Nogalera,Tradicional,4,320,1378
3/20/2025,Cinépolis Paseo Villalta,Tradicional,5,400,1615
3/20/2025,Cinépolis Paseo Villalta,Tradicional,1,80,2754
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,4158
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,5938
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,9881
3/20/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,7120
3/20/2025,Cinépolis Paseo Villalta,Tradicional,1,80,2412
3/20/2025,Cinépolis Paseo Villalta,Tradicional,4,320,6806
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,9307
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,2340
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,6969
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,6454
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,7414
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,8943
3/20/2025,Cinépolis Paseo Villalta,Tradicional,5,400,6480
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,2907
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,9737
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,8265
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,4998
3/20/2025,Cinépolis La Nogalera,Tradicional,1,80,5645
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,5435
3/20/2025,Cinépolis La Nogalera,Tradicional,5,400,2045
3/20/2025,Cinépolis Paseo Villalta,Tradicional,5,400,8951
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,4199
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,8440
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,1596
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,7468
3/20/2025,Cinépolis La Nogalera,Tradicional,4,320,2551
3/20/2025,Cinépolis Paseo Villalta,Tradicional,1,80,7852
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6953
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3659
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,3925
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,8104
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,1215
3/20/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4153
3/20/2025,Cinépolis Paseo Villalta,Tradicional,3,240,2567
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,2128
3/20/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,3365
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,5567
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,3741
3/20/2025,Cinépolis La Nogalera,Tradicional,1,80,1228
3/20/2025,Cinépolis Paseo Villalta,Tradicional,5,400,9617
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,1918
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,3809
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,4779
3/20/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8942
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1192
3/20/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,9243
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2820
3/20/2025,Cinépolis La Nogalera,Tradicional,2,160,3568
3/20/2025,Cinépolis Paseo Villalta,Tradicional,4,320,8465
3/20/2025,Cinépolis Paseo Villalta,Tradicional,3,240,4199
3/20/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,1240
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,6077
3/20/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,9802
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,4605
3/20/2025,Cinépolis Paseo Villalta,Tradicional,4,320,3173
3/20/2025,Cinépolis La Nogalera,Tradicional,3,240,7568
3/20/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,7080
3/20/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,4830
3/21/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,2230
3/21/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,2910
3/21/2025,Cinépolis Paseo Villalta,Tradicional,1,80,9107
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2916
3/21/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,7996
3/21/2025,Cinépolis La Nogalera,Tradicional,5,400,7464
3/21/2025,Cinépolis Paseo Villalta,Tradicional,1,80,7362
3/21/2025,Cinépolis La Nogalera,Tradicional,5,400,9683
3/21/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7681
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,1585
3/21/2025,Cinépolis Paseo Villalta,Tradicional,1,80,1534
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,4398
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,7957
3/21/2025,Cinépolis La Nogalera,Tradicional,4,320,6325
3/21/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,1001
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,9316
3/21/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,2861
3/21/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,9320
3/21/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,4129
3/21/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,9081
3/21/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,6398
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,4918
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,7937
3/21/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,9758
3/21/2025,Cinépolis Paseo Villalta,Tradicional,1,80,4140
3/21/2025,Cinépolis La Nogalera,Tradicional,2,160,2590
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,5943
3/21/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,4225
3/21/2025,Cinépolis Paseo Villalta,Tradicional,3,240,3460
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,3728
3/21/2025,Cinépolis Paseo Villalta,Tradicional,2,160,7430
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,1616
3/21/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,7413
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,3630
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,9861
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,7269
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,5078
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,5151
3/21/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,1283
3/21/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,5593
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,5734
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8366
3/21/2025,Cinépolis La Nogalera,Tradicional,1,80,8382
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,1992
3/21/2025,Cinépolis Paseo Villalta,Tradicional,2,160,3223
3/21/2025,Cinépolis Paseo Villalta,Tradicional,5,400,4237
3/21/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,1343
3/21/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,5823
3/21/2025,Cinépolis La Nogalera,Tradicional,1,80,4201
3/21/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,8127
3/21/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,5212
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2738
3/21/2025,Cinépolis La Nogalera,Tradicional,5,400,1924
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,1912
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,1495
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1556
3/21/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,3120
3/21/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,1156
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8162
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,8246
3/21/2025,Cinépolis Paseo Villalta,Tradicional,4,320,1996
3/21/2025,Cinépolis Paseo Villalta,Tradicional,2,160,1153
3/21/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,7481
3/21/2025,Cinépolis La Nogalera,Tradicional,3,240,1786
3/21/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,9096
3/21/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,4767
3/22/2025,Cinépolis Paseo Villalta,Tradicional,3,240,8216
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,4783
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,9052
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,8055
3/22/2025,Cinépolis La Nogalera,Tradicional,1,80,7704
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3511
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,5582
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,3713
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,5633
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,1723
3/22/2025,Cinépolis Paseo Villalta,Tradicional,4,320,1067
3/22/2025,Cinépolis La Nogalera,Tradicional,2,160,3506
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,6680
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,9747
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,4661
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8067
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,2480
3/22/2025,Cinépolis La Nogalera,Tradicional,1,80,7447
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,2299
3/22/2025,Cinépolis Paseo Villalta,Tradicional,3,240,8489
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,3721
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,9429
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,6311
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,1523
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,6365
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,4122
3/22/2025,Cinépolis Paseo Villalta,Tradicional,4,320,8322
3/22/2025,Cinépolis La Nogalera,Tradicional,3,240,7500
3/22/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7666
3/22/2025,Cinépolis Paseo Villalta,Tradicional,2,160,1534
3/22/2025,Cinépolis La Nogalera,Tradicional,5,400,2032
3/22/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7085
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,5500
3/22/2025,Cinépolis La Nogalera,Tradicional,1,80,5517
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,9738
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,4723
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,4309
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,7665
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,1882
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,5611
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,6204
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,4203
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,1018
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,6200
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,1773
3/22/2025,Cinépolis La Nogalera,Tradicional,3,240,4518
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,7984
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2674
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1739
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,6127
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,5555
3/22/2025,Cinépolis La Nogalera,Tradicional,2,160,8124
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,3283
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,7998
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,6413
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,3603
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,8557
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,9433
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,9084
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,7200
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,9119
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,1755
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,3330
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,8347
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,9216
3/22/2025,Cinépolis Paseo Villalta,Tradicional,2,160,7200
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,6918
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,7401
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,3276
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,4874
3/22/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8164
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8933
3/22/2025,Cinépolis La Nogalera,Tradicional,4,320,1308
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,9368
3/22/2025,Cinépolis Paseo Villalta,Tradicional,2,160,4257
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1942
3/22/2025,Cinépolis La Nogalera,Tradicional,1,80,7353
3/22/2025,Cinépolis La Nogalera,Tradicional,3,240,4381
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,5887
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,2927
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,1004
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,6378
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,4326
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,2131
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,6092
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,4159
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,9520
3/22/2025,Cinépolis La Nogalera,Tradicional,5,400,6636
3/22/2025,Cinépolis Paseo Villalta,Tradicional,2,160,3892
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,1654
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,9446
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,7154
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,5516
3/22/2025,Cinépolis La Nogalera,Tradicional,5,400,7639
3/22/2025,Cinépolis La Nogalera,Tradicional,5,400,2008
3/22/2025,Cinépolis Paseo Villalta,Tradicional,5,400,5758
3/22/2025,Cinépolis Paseo Villalta,Tradicional,5,400,9446
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,9075
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,9447
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,8688
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,3803
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,1098
3/22/2025,Cinépolis La Nogalera,Tradicional,2,160,1877
3/22/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,3665
3/22/2025,Cinépolis La Nogalera,Tradicional,2,160,3637
3/22/2025,Cinépolis Paseo Villalta,Tradicional,2,160,9613
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1544
3/22/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,9959
3/22/2025,Cinépolis Paseo Villalta,Tradicional,2,160,7520
3/22/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,9412
3/22/2025,Cinépolis Paseo Villalta,Tradicional,3,240,3569
3/22/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4985
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,5310
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,5196
3/23/2025,Cinépolis Paseo Villalta,Tradicional,1,80,1572
3/23/2025,Cinépolis La Nogalera,Tradicional,2,160,8082
3/23/2025,Cinépolis Paseo Villalta,Tradicional,1,80,9417
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,8422
3/23/2025,Cinépolis La Nogalera,Tradicional,2,160,4407
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,3793
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,8952
3/23/2025,Cinépolis Paseo Villalta,Tradicional,3,240,5951
3/23/2025,Cinépolis Paseo Villalta,Tradicional,2,160,9102
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6565
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,9624
3/23/2025,Cinépolis Paseo Villalta,Tradicional,1,80,1835
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,5567
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6930
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,7617
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,8054
3/23/2025,Cinépolis Paseo Villalta,Tradicional,4,320,5573
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,1706
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,7997
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,9945
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,9779
3/23/2025,Cinépolis La Nogalera,Tradicional,4,320,8211
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,7811
3/23/2025,Cinépolis La Nogalera,Tradicional,5,400,4057
3/23/2025,Cinépolis La Nogalera,Tradicional,5,400,1402
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,7349
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,1867
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,9210
3/23/2025,Cinépolis La Nogalera,Tradicional,4,320,7571
3/23/2025,Cinépolis La Nogalera,Tradicional,4,320,8674
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,7468
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,1452
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2381
3/23/2025,Cinépolis Paseo Villalta,Tradicional,4,320,3738
3/23/2025,Cinépolis La Nogalera,Tradicional,1,80,7747
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,8892
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,2168
3/23/2025,Cinépolis La Nogalera,Tradicional,2,160,4645
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,4367
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,4555
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6111
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,4626
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,6497
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,7238
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,5992
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,9283
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,6011
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,9347
3/23/2025,Cinépolis La Nogalera,Tradicional,5,400,6724
3/23/2025,Cinépolis Paseo Villalta,Tradicional,1,80,2410
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,8394
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,5332
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,7099
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,5052
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,9564
3/23/2025,Cinépolis La Nogalera,Tradicional,1,80,3248
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,7354
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1314
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,5378
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,6585
3/23/2025,Cinépolis La Nogalera,Tradicional,3,240,9134
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,7567
3/23/2025,Cinépolis La Nogalera,Tradicional,4,320,7117
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,8837
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,3775
3/23/2025,Cinépolis La Nogalera,Tradicional,1,80,3243
3/23/2025,Cinépolis Paseo Villalta,Tradicional,5,400,6176
3/23/2025,Cinépolis Paseo Villalta,Tradicional,4,320,9720
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6398
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,4406
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,1919
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1418
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,8378
3/23/2025,Cinépolis La Nogalera,Tradicional,4,320,4392
3/23/2025,Cinépolis La Nogalera,Tradicional,1,80,7784
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2850
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,8194
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,1678
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,2502
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,6027
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,7654
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,7856
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,3594
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,6517
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,7310
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,4483
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,7378
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,4382
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,6816
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,7276
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,7523
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,7606
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,3064
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,2502
3/23/2025,Cinépolis Paseo Villalta,Tradicional,4,320,3042
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,4557
3/23/2025,Cinépolis La Nogalera,Tradicional,2,160,4250
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,3603
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,9177
3/23/2025,Cinépolis Paseo Villalta,Tradicional,3,240,3261
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1508
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,9879
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,6495
3/23/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,4209
3/23/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,8890
3/23/2025,Cinépolis La Nogalera,Tradicional,2,160,4557
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,5354
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,1687
3/23/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,4127
